"","TPR","FPR","method","Estimated_E","p","n"
"1383",0.0909090909090909,0.0476190476190476,"rmse","E_2",20,100
"1384",0.0909090909090909,0.00595238095238095,"rmse","E_2",20,100
"1385",0.0909090909090909,0.0714285714285714,"rmse","E_2",20,100
"1386",0.105263157894737,0.0350877192982456,"rmse","E_2",20,100
"1387",0,0.0239520958083832,"rmse","E_2",20,100
"1388",0,0.0470588235294118,"rmse","E_2",20,100
"1389",0.185185185185185,0.0552147239263804,"rmse","E_2",20,100
"1390",0.2,0.0333333333333333,"rmse","E_2",20,100
"1391",0.142857142857143,0.0454545454545455,"rmse","E_2",20,100
"1392",0.117647058823529,0,"rmse","E_2",20,100
"1393",0.0625,0.00632911392405063,"rmse","E_2",20,100
"1394",0,0.0172413793103448,"rmse","E_2",20,100
"1395",0.0952380952380952,0.0236686390532544,"rmse","E_2",20,100
"1396",0.0434782608695652,0.0119760479041916,"rmse","E_2",20,100
"1397",0.125,0.0344827586206897,"rmse","E_2",20,100
"1398",0.0625,0.0172413793103448,"rmse","E_2",20,100
"1399",0.266666666666667,0.131428571428571,"rmse","E_2",20,100
"1400",0.111111111111111,0.0697674418604651,"rmse","E_2",20,100
"1401",0.2,0.117647058823529,"cv_min","E_2",20,100
"1402",0.238095238095238,0.0710059171597633,"cv_min","E_2",20,100
"1403",0.19047619047619,0.0769230769230769,"cv_min","E_2",20,100
"1404",0.210526315789474,0.116959064327485,"cv_min","E_2",20,100
"1405",0.172413793103448,0.0745341614906832,"cv_min","E_2",20,100
"1406",0.08,0.0484848484848485,"cv_min","E_2",20,100
"1407",0.0769230769230769,0.0792682926829268,"cv_min","E_2",20,100
"1408",0.25,0.0689655172413793,"cv_min","E_2",20,100
"1409",0.24,0.0606060606060606,"cv_min","E_2",20,100
"1410",0.185185185185185,0.104294478527607,"cv_min","E_2",20,100
"1411",0.24,0.0242424242424242,"cv_min","E_2",20,100
"1412",0.166666666666667,0.0755813953488372,"cv_min","E_2",20,100
"1413",0.294117647058824,0.15028901734104,"cv_min","E_2",20,100
"1414",0.0769230769230769,0.0564971751412429,"cv_min","E_2",20,100
"1415",0.157894736842105,0.0409356725146199,"cv_min","E_2",20,100
"1416",0.0869565217391304,0.0718562874251497,"cv_min","E_2",20,100
"1417",0.3,0.111764705882353,"cv_min","E_2",20,100
"1418",0.235294117647059,0.115606936416185,"cv_min","E_2",20,100
"1419",0.1875,0.0517241379310345,"cv_min","E_2",20,100
"1420",0.307692307692308,0.124293785310734,"cv_min","E_2",20,100
"1421",0.272727272727273,0.0714285714285714,"cv_min","E_2",20,100
"1422",0.136363636363636,0.0833333333333333,"cv_min","E_2",20,100
"1423",0.0714285714285714,0.0795454545454545,"cv_min","E_2",20,100
"1424",0.136363636363636,0.0595238095238095,"cv_min","E_2",20,100
"1425",0.166666666666667,0.0542168674698795,"cv_min","E_2",20,100
"1426",0.333333333333333,0.0674157303370786,"cv_min","E_2",20,100
"1427",0.25,0.0764705882352941,"cv_min","E_2",20,100
"1428",0.153846153846154,0.109756097560976,"cv_min","E_2",20,100
"1429",0.277777777777778,0.0813953488372093,"cv_min","E_2",20,100
"1430",0.1,0.0529411764705882,"cv_min","E_2",20,100
"1431",0.125,0.072289156626506,"cv_min","E_2",20,100
"1432",0.227272727272727,0.0833333333333333,"cv_min","E_2",20,100
"1433",0.0909090909090909,0.107142857142857,"cv_min","E_2",20,100
"1434",0.0909090909090909,0.0357142857142857,"cv_min","E_2",20,100
"1435",0.136363636363636,0.0833333333333333,"cv_min","E_2",20,100
"1436",0.157894736842105,0.0760233918128655,"cv_min","E_2",20,100
"1437",0,0.0658682634730539,"cv_min","E_2",20,100
"1438",0.1,0.0882352941176471,"cv_min","E_2",20,100
"1439",0.259259259259259,0.104294478527607,"cv_min","E_2",20,100
"1440",0.3,0.0555555555555556,"cv_min","E_2",20,100
"1441",0.142857142857143,0.0795454545454545,"cv_min","E_2",20,100
"1442",0.176470588235294,0.0578034682080925,"cv_min","E_2",20,100
"1443",0.1875,0.0632911392405063,"cv_min","E_2",20,100
"1444",0.125,0.0632183908045977,"cv_min","E_2",20,100
"1445",0.0952380952380952,0.112426035502959,"cv_min","E_2",20,100
"1446",0.173913043478261,0.0778443113772455,"cv_min","E_2",20,100
"1447",0.1875,0.0517241379310345,"cv_min","E_2",20,100
"1448",0.1875,0.0229885057471264,"cv_min","E_2",20,100
"1449",0.133333333333333,0.0857142857142857,"cv_min","E_2",20,100
"1450",0.111111111111111,0.116279069767442,"cv_min","E_2",20,100
"1451",0.1,0.0117647058823529,"cv1se","E_2",20,100
"1452",0.0476190476190476,0.0236686390532544,"cv1se","E_2",20,100
"1453",0.142857142857143,0.029585798816568,"cv1se","E_2",20,100
"1454",0.0526315789473684,0.0292397660818713,"cv1se","E_2",20,100
"1455",0.103448275862069,0.0186335403726708,"cv1se","E_2",20,100
"1456",0.04,0.0181818181818182,"cv1se","E_2",20,100
"1457",0,0.024390243902439,"cv1se","E_2",20,100
"1458",0.0625,0.0172413793103448,"cv1se","E_2",20,100
"1459",0.12,0.0121212121212121,"cv1se","E_2",20,100
"1460",0.0740740740740741,0.0122699386503067,"cv1se","E_2",20,100
"1461",0.16,0.00606060606060606,"cv1se","E_2",20,100
"1462",0.0555555555555556,0.0348837209302326,"cv1se","E_2",20,100
"1463",0.117647058823529,0.0173410404624277,"cv1se","E_2",20,100
"1464",0.0769230769230769,0.0169491525423729,"cv1se","E_2",20,100
"1465",0.0526315789473684,0.0175438596491228,"cv1se","E_2",20,100
"1466",0.0434782608695652,0.0119760479041916,"cv1se","E_2",20,100
"1467",0.1,0.0235294117647059,"cv1se","E_2",20,100
"1468",0.117647058823529,0.023121387283237,"cv1se","E_2",20,100
"1469",0.0625,0.0172413793103448,"cv1se","E_2",20,100
"1470",0.153846153846154,0.0282485875706215,"cv1se","E_2",20,100
"1471",0.0454545454545455,0.0238095238095238,"cv1se","E_2",20,100
"1472",0.0454545454545455,0.0178571428571429,"cv1se","E_2",20,100
"1473",0,0.0170454545454545,"cv1se","E_2",20,100
"1474",0,0.0238095238095238,"cv1se","E_2",20,100
"1475",0.0416666666666667,0.0180722891566265,"cv1se","E_2",20,100
"1476",0.166666666666667,0.0112359550561798,"cv1se","E_2",20,100
"1477",0.05,0.0176470588235294,"cv1se","E_2",20,100
"1478",0,0.024390243902439,"cv1se","E_2",20,100
"1479",0.0555555555555556,0.0174418604651163,"cv1se","E_2",20,100
"1480",0.1,0.0176470588235294,"cv1se","E_2",20,100
"1481",0.0416666666666667,0.0240963855421687,"cv1se","E_2",20,100
"1482",0.0909090909090909,0.0119047619047619,"cv1se","E_2",20,100
"1483",0.0454545454545455,0.0119047619047619,"cv1se","E_2",20,100
"1484",0.0909090909090909,0.0178571428571429,"cv1se","E_2",20,100
"1485",0.0454545454545455,0.0416666666666667,"cv1se","E_2",20,100
"1486",0,0.0233918128654971,"cv1se","E_2",20,100
"1487",0,0.0239520958083832,"cv1se","E_2",20,100
"1488",0,0.0294117647058824,"cv1se","E_2",20,100
"1489",0.0740740740740741,0.0122699386503067,"cv1se","E_2",20,100
"1490",0.2,0.0166666666666667,"cv1se","E_2",20,100
"1491",0.142857142857143,0.0227272727272727,"cv1se","E_2",20,100
"1492",0.117647058823529,0.0173410404624277,"cv1se","E_2",20,100
"1493",0.09375,0.0126582278481013,"cv1se","E_2",20,100
"1494",0.0625,0.0172413793103448,"cv1se","E_2",20,100
"1495",0.0952380952380952,0.0177514792899408,"cv1se","E_2",20,100
"1496",0.0434782608695652,0.0179640718562874,"cv1se","E_2",20,100
"1497",0.125,0.0172413793103448,"cv1se","E_2",20,100
"1498",0.0625,0.0114942528735632,"cv1se","E_2",20,100
"1499",0.0666666666666667,0.0171428571428571,"cv1se","E_2",20,100
"1500",0.0555555555555556,0.0348837209302326,"cv1se","E_2",20,100
"1501",1,0.204379562043796,"rmse","E_1",50,10000
"1502",1,0.173199635369189,"rmse","E_1",50,10000
"1503",1,0.145220588235294,"rmse","E_1",50,10000
"1504",1,0.197642792384406,"rmse","E_1",50,10000
"1505",1,0.188628158844765,"rmse","E_1",50,10000
"1506",1,0.189483227561197,"rmse","E_1",50,10000
"1507",1,0.234703196347032,"rmse","E_1",50,10000
"1508",1,0.196236559139785,"rmse","E_1",50,10000
"1509",1,0.210958904109589,"rmse","E_1",50,10000
"1510",1,0.155996393146979,"rmse","E_1",50,10000
"1511",1,0.179510426110607,"rmse","E_1",50,10000
"1512",1,0.210332103321033,"rmse","E_1",50,10000
"1513",1,0.128065395095368,"rmse","E_1",50,10000
"1514",1,0.24954128440367,"rmse","E_1",50,10000
"1515",1,0.173674588665448,"rmse","E_1",50,10000
"1516",1,0.249546279491833,"rmse","E_1",50,10000
"1517",1,0.237179487179487,"rmse","E_1",50,10000
"1518",1,0.204524886877828,"rmse","E_1",50,10000
"1519",1,0.13542600896861,"rmse","E_1",50,10000
"1520",1,0.158614402917046,"rmse","E_1",50,10000
"1521",1,0.216955332725615,"rmse","E_1",50,10000
"1522",1,0.0866845397676497,"rmse","E_1",50,10000
"1523",1,0.196132596685083,"rmse","E_1",50,10000
"1524",1,0.176203451407811,"rmse","E_1",50,10000
"1525",1,0.187840290381125,"rmse","E_1",50,10000
"1526",1,0.202029520295203,"rmse","E_1",50,10000
"1527",1,0.2036866359447,"rmse","E_1",50,10000
"1528",1,0.203252032520325,"rmse","E_1",50,10000
"1529",1,0.142600896860987,"rmse","E_1",50,10000
"1530",1,0.220802919708029,"rmse","E_1",50,10000
"1531",1,0.193109700815956,"rmse","E_1",50,10000
"1532",1,0.156137184115523,"rmse","E_1",50,10000
"1533",1,0.181066176470588,"rmse","E_1",50,10000
"1534",1,0.178603807796918,"rmse","E_1",50,10000
"1535",1,0.193375111906893,"rmse","E_1",50,10000
"1536",1,0.200729927007299,"rmse","E_1",50,10000
"1537",1,0.171220400728597,"rmse","E_1",50,10000
"1538",1,0.138489208633094,"rmse","E_1",50,10000
"1539",1,0.195867026055705,"rmse","E_1",50,10000
"1540",1,0.204379562043796,"rmse","E_1",50,10000
"1541",1,0.1508078994614,"rmse","E_1",50,10000
"1542",1,0.15391621129326,"rmse","E_1",50,10000
"1543",1,0.123090745732255,"rmse","E_1",50,10000
"1544",1,0.184782608695652,"rmse","E_1",50,10000
"1545",1,0.207948243992606,"rmse","E_1",50,10000
"1546",1,0.224358974358974,"rmse","E_1",50,10000
"1547",1,0.194922937443336,"rmse","E_1",50,10000
"1548",1,0.216014897579143,"rmse","E_1",50,10000
"1549",1,0.179533213644524,"rmse","E_1",50,10000
"1550",1,0.160394265232975,"rmse","E_1",50,10000
"1551",1,0.230839416058394,"cv_min","E_1",50,10000
"1552",1,0.252506836827712,"cv_min","E_1",50,10000
"1553",1,0.248161764705882,"cv_min","E_1",50,10000
"1554",1,0.233907524932004,"cv_min","E_1",50,10000
"1555",1,0.235559566787004,"cv_min","E_1",50,10000
"1556",1,0.28014505893019,"cv_min","E_1",50,10000
"1557",1,0.323287671232877,"cv_min","E_1",50,10000
"1558",1,0.257168458781362,"cv_min","E_1",50,10000
"1559",1,0.247488584474886,"cv_min","E_1",50,10000
"1560",1,0.24165915238954,"cv_min","E_1",50,10000
"1561",1,0.214868540344515,"cv_min","E_1",50,10000
"1562",1,0.266605166051661,"cv_min","E_1",50,10000
"1563",1,0.206176203451408,"cv_min","E_1",50,10000
"1564",1,0.295412844036697,"cv_min","E_1",50,10000
"1565",1,0.223034734917733,"cv_min","E_1",50,10000
"1566",1,0.259528130671506,"cv_min","E_1",50,10000
"1567",1,0.269230769230769,"cv_min","E_1",50,10000
"1568",1,0.233484162895928,"cv_min","E_1",50,10000
"1569",1,0.247533632286996,"cv_min","E_1",50,10000
"1570",1,0.250683682771194,"cv_min","E_1",50,10000
"1571",1,0.265268915223336,"cv_min","E_1",50,10000
"1572",1,0.172475424486148,"cv_min","E_1",50,10000
"1573",1,0.259668508287293,"cv_min","E_1",50,10000
"1574",1,0.238873751135332,"cv_min","E_1",50,10000
"1575",1,0.267695099818512,"cv_min","E_1",50,10000
"1576",1,0.290590405904059,"cv_min","E_1",50,10000
"1577",1,0.270046082949309,"cv_min","E_1",50,10000
"1578",1,0.284552845528455,"cv_min","E_1",50,10000
"1579",1,0.209865470852018,"cv_min","E_1",50,10000
"1580",1,0.288321167883212,"cv_min","E_1",50,10000
"1581",1,0.261106074342702,"cv_min","E_1",50,10000
"1582",1,0.254512635379061,"cv_min","E_1",50,10000
"1583",1,0.249080882352941,"cv_min","E_1",50,10000
"1584",1,0.235720761559384,"cv_min","E_1",50,10000
"1585",1,0.247090420769919,"cv_min","E_1",50,10000
"1586",1,0.240875912408759,"cv_min","E_1",50,10000
"1587",1,0.23224043715847,"cv_min","E_1",50,10000
"1588",1,0.223021582733813,"cv_min","E_1",50,10000
"1589",1,0.247079964061096,"cv_min","E_1",50,10000
"1590",1,0.239963503649635,"cv_min","E_1",50,10000
"1591",1,0.225314183123878,"cv_min","E_1",50,10000
"1592",1,0.215846994535519,"cv_min","E_1",50,10000
"1593",1,0.222821203953279,"cv_min","E_1",50,10000
"1594",1,0.235507246376812,"cv_min","E_1",50,10000
"1595",1,0.290203327171904,"cv_min","E_1",50,10000
"1596",1,0.281135531135531,"cv_min","E_1",50,10000
"1597",1,0.226654578422484,"cv_min","E_1",50,10000
"1598",1,0.256052141527002,"cv_min","E_1",50,10000
"1599",1,0.237881508078995,"cv_min","E_1",50,10000
"1600",1,0.222222222222222,"cv_min","E_1",50,10000
"1601",0.992248062015504,0,"cv1se","E_1",50,10000
"1602",1,0,"cv1se","E_1",50,10000
"1603",1,0,"cv1se","E_1",50,10000
"1604",1,0,"cv1se","E_1",50,10000
"1605",0.982905982905983,0,"cv1se","E_1",50,10000
"1606",1,0,"cv1se","E_1",50,10000
"1607",1,0,"cv1se","E_1",50,10000
"1608",1,0,"cv1se","E_1",50,10000
"1609",1,0,"cv1se","E_1",50,10000
"1610",0.991379310344828,0,"cv1se","E_1",50,10000
"1611",1,0,"cv1se","E_1",50,10000
"1612",1,0,"cv1se","E_1",50,10000
"1613",1,0,"cv1se","E_1",50,10000
"1614",1,0,"cv1se","E_1",50,10000
"1615",0.99236641221374,0,"cv1se","E_1",50,10000
"1616",1,0,"cv1se","E_1",50,10000
"1617",1,0,"cv1se","E_1",50,10000
"1618",0.991666666666667,0,"cv1se","E_1",50,10000
"1619",1,0,"cv1se","E_1",50,10000
"1620",1,0,"cv1se","E_1",50,10000
"1621",1,0,"cv1se","E_1",50,10000
"1622",0.990566037735849,0,"cv1se","E_1",50,10000
"1623",1,0,"cv1se","E_1",50,10000
"1624",1,0,"cv1se","E_1",50,10000
"1625",1,0,"cv1se","E_1",50,10000
"1626",1,0,"cv1se","E_1",50,10000
"1627",1,0,"cv1se","E_1",50,10000
"1628",0.991525423728814,0,"cv1se","E_1",50,10000
"1629",0.972727272727273,0,"cv1se","E_1",50,10000
"1630",1,0,"cv1se","E_1",50,10000
"1631",0.991803278688525,0,"cv1se","E_1",50,10000
"1632",1,0,"cv1se","E_1",50,10000
"1633",1,0,"cv1se","E_1",50,10000
"1634",0.991803278688525,0,"cv1se","E_1",50,10000
"1635",1,0,"cv1se","E_1",50,10000
"1636",0.992248062015504,0,"cv1se","E_1",50,10000
"1637",1,0,"cv1se","E_1",50,10000
"1638",0.991150442477876,0,"cv1se","E_1",50,10000
"1639",1,0,"cv1se","E_1",50,10000
"1640",1,0,"cv1se","E_1",50,10000
"1641",0.981981981981982,0,"cv1se","E_1",50,10000
"1642",1,0,"cv1se","E_1",50,10000
"1643",0.982142857142857,0,"cv1se","E_1",50,10000
"1644",1,0,"cv1se","E_1",50,10000
"1645",1,0,"cv1se","E_1",50,10000
"1646",1,0,"cv1se","E_1",50,10000
"1647",0.983606557377049,0,"cv1se","E_1",50,10000
"1648",1,0,"cv1se","E_1",50,10000
"1649",1,0,"cv1se","E_1",50,10000
"1650",1,0,"cv1se","E_1",50,10000
"1651",1,0.152372262773723,"rmse","E_2",50,10000
"1652",1,0.124886052871468,"rmse","E_2",50,10000
"1653",1,0.112132352941176,"rmse","E_2",50,10000
"1654",1,0.150498640072529,"rmse","E_2",50,10000
"1655",1,0.154332129963899,"rmse","E_2",50,10000
"1656",1,0.150498640072529,"rmse","E_2",50,10000
"1657",1,0.178082191780822,"rmse","E_2",50,10000
"1658",1,0.146953405017921,"rmse","E_2",50,10000
"1659",1,0.168949771689498,"rmse","E_2",50,10000
"1660",1,0.12082957619477,"rmse","E_2",50,10000
"1661",1,0.14233907524932,"rmse","E_2",50,10000
"1662",1,0.162361623616236,"rmse","E_2",50,10000
"1663",1,0.0935513169845595,"rmse","E_2",50,10000
"1664",1,0.191743119266055,"rmse","E_2",50,10000
"1665",1,0.124314442413163,"rmse","E_2",50,10000
"1666",1,0.188747731397459,"rmse","E_2",50,10000
"1667",1,0.195054945054945,"rmse","E_2",50,10000
"1668",1,0.167420814479638,"rmse","E_2",50,10000
"1669",1,0.0959641255605381,"rmse","E_2",50,10000
"1670",1,0.119416590701914,"rmse","E_2",50,10000
"1671",1,0.173199635369189,"rmse","E_2",50,10000
"1672",1,0.0688114387846291,"rmse","E_2",50,10000
"1673",1,0.156537753222836,"rmse","E_2",50,10000
"1674",1,0.135331516802906,"rmse","E_2",50,10000
"1675",1,0.148820326678766,"rmse","E_2",50,10000
"1676",1,0.148523985239852,"rmse","E_2",50,10000
"1677",1,0.154838709677419,"rmse","E_2",50,10000
"1678",1,0.151761517615176,"rmse","E_2",50,10000
"1679",1,0.111210762331839,"rmse","E_2",50,10000
"1680",1,0.164233576642336,"rmse","E_2",50,10000
"1681",1,0.13780598368087,"rmse","E_2",50,10000
"1682",1,0.114620938628159,"rmse","E_2",50,10000
"1683",1,0.146139705882353,"rmse","E_2",50,10000
"1684",1,0.1441523118767,"rmse","E_2",50,10000
"1685",1,0.155774395702775,"rmse","E_2",50,10000
"1686",1,0.163321167883212,"rmse","E_2",50,10000
"1687",1,0.133879781420765,"rmse","E_2",50,10000
"1688",1,0.109712230215827,"rmse","E_2",50,10000
"1689",1,0.15633423180593,"rmse","E_2",50,10000
"1690",1,0.156021897810219,"rmse","E_2",50,10000
"1691",1,0.112208258527828,"rmse","E_2",50,10000
"1692",1,0.117486338797814,"rmse","E_2",50,10000
"1693",1,0.103324348607367,"rmse","E_2",50,10000
"1694",1,0.141304347826087,"rmse","E_2",50,10000
"1695",1,0.158964879852126,"rmse","E_2",50,10000
"1696",1,0.184065934065934,"rmse","E_2",50,10000
"1697",1,0.14868540344515,"rmse","E_2",50,10000
"1698",1,0.17877094972067,"rmse","E_2",50,10000
"1699",1,0.141831238779174,"rmse","E_2",50,10000
"1700",1,0.120967741935484,"rmse","E_2",50,10000
"1701",1,0.181569343065693,"cv_min","E_2",50,10000
"1702",1,0.21330902461258,"cv_min","E_2",50,10000
"1703",1,0.191176470588235,"cv_min","E_2",50,10000
"1704",1,0.187669990933817,"cv_min","E_2",50,10000
"1705",1,0.194945848375451,"cv_min","E_2",50,10000
"1706",1,0.223028105167724,"cv_min","E_2",50,10000
"1707",1,0.252054794520548,"cv_min","E_2",50,10000
"1708",1,0.208781362007168,"cv_min","E_2",50,10000
"1709",1,0.202739726027397,"cv_min","E_2",50,10000
"1710",1,0.192064923354373,"cv_min","E_2",50,10000
"1711",1,0.174070716228468,"cv_min","E_2",50,10000
"1712",1,0.210332103321033,"cv_min","E_2",50,10000
"1713",1,0.160762942779292,"cv_min","E_2",50,10000
"1714",1,0.23394495412844,"cv_min","E_2",50,10000
"1715",1,0.171846435100548,"cv_min","E_2",50,10000
"1716",1,0.208711433756806,"cv_min","E_2",50,10000
"1717",1,0.220695970695971,"cv_min","E_2",50,10000
"1718",1,0.194570135746606,"cv_min","E_2",50,10000
"1719",1,0.191031390134529,"cv_min","E_2",50,10000
"1720",1,0.19690063810392,"cv_min","E_2",50,10000
"1721",1,0.21330902461258,"cv_min","E_2",50,10000
"1722",1,0.133154602323503,"cv_min","E_2",50,10000
"1723",1,0.212707182320442,"cv_min","E_2",50,10000
"1724",1,0.181653042688465,"cv_min","E_2",50,10000
"1725",1,0.215970961887477,"cv_min","E_2",50,10000
"1726",1,0.222324723247232,"cv_min","E_2",50,10000
"1727",1,0.220276497695853,"cv_min","E_2",50,10000
"1728",1,0.239385727190605,"cv_min","E_2",50,10000
"1729",1,0.165022421524664,"cv_min","E_2",50,10000
"1730",1,0.237226277372263,"cv_min","E_2",50,10000
"1731",1,0.206708975521306,"cv_min","E_2",50,10000
"1732",1,0.211191335740072,"cv_min","E_2",50,10000
"1733",1,0.199448529411765,"cv_min","E_2",50,10000
"1734",1,0.190389845874887,"cv_min","E_2",50,10000
"1735",1,0.202327663384064,"cv_min","E_2",50,10000
"1736",1,0.193430656934307,"cv_min","E_2",50,10000
"1737",1,0.176684881602914,"cv_min","E_2",50,10000
"1738",1,0.175359712230216,"cv_min","E_2",50,10000
"1739",1,0.211141060197664,"cv_min","E_2",50,10000
"1740",1,0.191605839416058,"cv_min","E_2",50,10000
"1741",1,0.175044883303411,"cv_min","E_2",50,10000
"1742",1,0.16120218579235,"cv_min","E_2",50,10000
"1743",1,0.182389937106918,"cv_min","E_2",50,10000
"1744",1,0.191123188405797,"cv_min","E_2",50,10000
"1745",1,0.235674676524954,"cv_min","E_2",50,10000
"1746",1,0.221611721611722,"cv_min","E_2",50,10000
"1747",1,0.176790571169538,"cv_min","E_2",50,10000
"1748",1,0.211359404096834,"cv_min","E_2",50,10000
"1749",1,0.198384201077199,"cv_min","E_2",50,10000
"1750",1,0.181899641577061,"cv_min","E_2",50,10000
"1751",0.992248062015504,0,"cv1se","E_2",50,10000
"1752",1,0,"cv1se","E_2",50,10000
"1753",1,0,"cv1se","E_2",50,10000
"1754",1,0,"cv1se","E_2",50,10000
"1755",0.982905982905983,0,"cv1se","E_2",50,10000
"1756",1,0,"cv1se","E_2",50,10000
"1757",0.992307692307692,0,"cv1se","E_2",50,10000
"1758",0.981651376146789,0,"cv1se","E_2",50,10000
"1759",0.992307692307692,0,"cv1se","E_2",50,10000
"1760",0.991379310344828,0,"cv1se","E_2",50,10000
"1761",1,0,"cv1se","E_2",50,10000
"1762",1,0,"cv1se","E_2",50,10000
"1763",1,0,"cv1se","E_2",50,10000
"1764",1,0,"cv1se","E_2",50,10000
"1765",0.99236641221374,0,"cv1se","E_2",50,10000
"1766",1,0,"cv1se","E_2",50,10000
"1767",1,0,"cv1se","E_2",50,10000
"1768",0.991666666666667,0,"cv1se","E_2",50,10000
"1769",1,0,"cv1se","E_2",50,10000
"1770",1,0,"cv1se","E_2",50,10000
"1771",1,0,"cv1se","E_2",50,10000
"1772",0.971698113207547,0,"cv1se","E_2",50,10000
"1773",1,0,"cv1se","E_2",50,10000
"1774",1,0,"cv1se","E_2",50,10000
"1775",1,0,"cv1se","E_2",50,10000
"1776",1,0,"cv1se","E_2",50,10000
"1777",1,0,"cv1se","E_2",50,10000
"1778",0.991525423728814,0,"cv1se","E_2",50,10000
"1779",0.972727272727273,0,"cv1se","E_2",50,10000
"1780",1,0,"cv1se","E_2",50,10000
"1781",0.991803278688525,0,"cv1se","E_2",50,10000
"1782",0.991452991452991,0,"cv1se","E_2",50,10000
"1783",1,0,"cv1se","E_2",50,10000
"1784",0.991803278688525,0,"cv1se","E_2",50,10000
"1785",1,0,"cv1se","E_2",50,10000
"1786",0.992248062015504,0,"cv1se","E_2",50,10000
"1787",1,0,"cv1se","E_2",50,10000
"1788",0.991150442477876,0,"cv1se","E_2",50,10000
"1789",1,0,"cv1se","E_2",50,10000
"1790",1,0,"cv1se","E_2",50,10000
"1791",0.981981981981982,0,"cv1se","E_2",50,10000
"1792",1,0,"cv1se","E_2",50,10000
"1793",0.982142857142857,0,"cv1se","E_2",50,10000
"1794",1,0,"cv1se","E_2",50,10000
"1795",1,0,"cv1se","E_2",50,10000
"1796",1,0,"cv1se","E_2",50,10000
"1797",0.967213114754098,0,"cv1se","E_2",50,10000
"1798",1,0,"cv1se","E_2",50,10000
"1799",1,0,"cv1se","E_2",50,10000
"1800",1,0,"cv1se","E_2",50,10000
"1801",0.8,0.0721461187214612,"rmse","E_1",50,1000
"1802",0.8359375,0.12306289881495,"rmse","E_1",50,1000
"1803",0.739130434782609,0.0324324324324324,"rmse","E_1",50,1000
"1804",0.870689655172414,0.1487826871055,"rmse","E_1",50,1000
"1805",0.791044776119403,0.077910174152154,"rmse","E_1",50,1000
"1806",0.896296296296296,0.156880733944954,"rmse","E_1",50,1000
"1807",0.652173913043478,0.0478380864765409,"rmse","E_1",50,1000
"1808",0.795081967213115,0.0371713508612874,"rmse","E_1",50,1000
"1809",0.888888888888889,0.111926605504587,"rmse","E_1",50,1000
"1810",0.804123711340206,0.0806737588652482,"rmse","E_1",50,1000
"1811",0.801652892561983,0.0778985507246377,"rmse","E_1",50,1000
"1812",0.808695652173913,0.108108108108108,"rmse","E_1",50,1000
"1813",0.840909090909091,0.0777676120768527,"rmse","E_1",50,1000
"1814",0.804878048780488,0.0716878402903811,"rmse","E_1",50,1000
"1815",0.841269841269841,0.078252957233849,"rmse","E_1",50,1000
"1816",0.849206349206349,0.0727934485896269,"rmse","E_1",50,1000
"1817",0.872549019607843,0.101513802315227,"rmse","E_1",50,1000
"1818",0.936363636363636,0.145291479820628,"rmse","E_1",50,1000
"1819",0.798076923076923,0.0615521855486173,"rmse","E_1",50,1000
"1820",0.811881188118812,0.0729537366548043,"rmse","E_1",50,1000
"1821",0.73728813559322,0.0560072267389341,"rmse","E_1",50,1000
"1822",0.879310344827586,0.118124436429216,"rmse","E_1",50,1000
"1823",0.727272727272727,0.066607460035524,"rmse","E_1",50,1000
"1824",0.788617886178862,0.0798548094373866,"rmse","E_1",50,1000
"1825",0.817460317460317,0.091901728844404,"rmse","E_1",50,1000
"1826",0.784313725490196,0.0578806767586821,"rmse","E_1",50,1000
"1827",0.738738738738739,0.0816876122082585,"rmse","E_1",50,1000
"1828",0.788321167883212,0.0845588235294118,"rmse","E_1",50,1000
"1829",0.861538461538462,0.103196347031963,"rmse","E_1",50,1000
"1830",0.72,0.0551111111111111,"rmse","E_1",50,1000
"1831",0.747747747747748,0.0637342908438061,"rmse","E_1",50,1000
"1832",0.856,0.0836363636363636,"rmse","E_1",50,1000
"1833",0.831932773109244,0.0795660036166365,"rmse","E_1",50,1000
"1834",0.833333333333333,0.0786825251601098,"rmse","E_1",50,1000
"1835",0.781021897810219,0.0615808823529412,"rmse","E_1",50,1000
"1836",0.813559322033898,0.0605239385727191,"rmse","E_1",50,1000
"1837",0.752136752136752,0.0622743682310469,"rmse","E_1",50,1000
"1838",0.871212121212121,0.114364135407136,"rmse","E_1",50,1000
"1839",0.864,0.143636363636364,"rmse","E_1",50,1000
"1840",0.790322580645161,0.0962761126248865,"rmse","E_1",50,1000
"1841",0.83,0.112,"rmse","E_1",50,1000
"1842",0.761904761904762,0.05,"rmse","E_1",50,1000
"1843",0.848739495798319,0.0886075949367089,"rmse","E_1",50,1000
"1844",0.865079365079365,0.086442220200182,"rmse","E_1",50,1000
"1845",0.902255639097744,0.116300366300366,"rmse","E_1",50,1000
"1846",0.783018867924528,0.0616621983914209,"rmse","E_1",50,1000
"1847",0.906976744186046,0.0967153284671533,"rmse","E_1",50,1000
"1848",0.873873873873874,0.13016157989228,"rmse","E_1",50,1000
"1849",0.779661016949153,0.0695573622402891,"rmse","E_1",50,1000
"1850",0.88135593220339,0.0840108401084011,"rmse","E_1",50,1000
"1851",0.938461538461538,0.231963470319635,"cv_min","E_1",50,1000
"1852",0.859375,0.206927985414768,"cv_min","E_1",50,1000
"1853",0.921739130434783,0.151351351351351,"cv_min","E_1",50,1000
"1854",0.913793103448276,0.197475202885482,"cv_min","E_1",50,1000
