"","TPR","FPR","MCE","method","Estimated_E","p","n"
"2232",0.04,0.00636363636363636,0.103673469387755,"cv1se","E_1",50,100
"2233",0.0564516129032258,0.00999091734786558,0.104489795918367,"cv1se","E_1",50,100
"2234",0.032258064516129,0.0072661217075386,0.104489795918367,"cv1se","E_1",50,100
"2235",0.0141843971631206,0.00738007380073801,0.12,"cv1se","E_1",50,100
"2236",0.0327868852459016,0.0099728014505893,0.10530612244898,"cv1se","E_1",50,100
"2237",0.031496062992126,0.0100182149362477,0.109387755102041,"cv1se","E_1",50,100
"2238",0.0393700787401575,0.00455373406193078,0.103673469387755,"cv1se","E_1",50,100
"2239",0.0186915887850467,0.00894454382826476,0.0938775510204082,"cv1se","E_1",50,100
"2240",0.0390625,0.00820419325432999,0.107755102040816,"cv1se","E_1",50,100
"2241",0.0437956204379562,0.00827205882352941,0.114285714285714,"cv1se","E_1",50,100
"2242",0.0434782608695652,0.0101195952161914,0.116734693877551,"cv1se","E_1",50,100
"2243",0.040650406504065,0.00544464609800363,0.101224489795918,"cv1se","E_1",50,100
"2244",0.0333333333333333,0.0081447963800905,0.102040816326531,"cv1se","E_1",50,100
"2245",0.0555555555555556,0.00647548566142461,0.116734693877551,"cv1se","E_1",50,100
"2246",0.0555555555555556,0.00716204118173679,0.0897959183673469,"cv1se","E_1",50,100
"2247",0.031496062992126,0.00819672131147541,0.107755102040816,"cv1se","E_1",50,100
"2248",0.0555555555555556,0.00647548566142461,0.116734693877551,"cv1se","E_1",50,100
"2249",0.0615384615384615,0.00730593607305936,0.106122448979592,"cv1se","E_1",50,100
"2250",0.0340909090909091,0.00879507475813544,0.0775510204081633,"cv1se","E_1",50,100
"2251",0.0601503759398496,0.0173992673992674,0.117551020408163,"rmse","E_2",50,100
"2252",0.078125,0.02461257976299,0.118367346938776,"rmse","E_2",50,100
"2253",0.129770992366412,0.0283363802559415,0.118367346938776,"rmse","E_2",50,100
"2254",0.0740740740740741,0.0322291853178156,0.111020408163265,"rmse","E_2",50,100
"2255",0.110169491525424,0.016260162601626,0.100408163265306,"rmse","E_2",50,100
"2256",0.0588235294117647,0.0144665461121157,0.104489795918367,"rmse","E_2",50,100
"2257",0.116788321167883,0.0349264705882353,0.129795918367347,"rmse","E_2",50,100
"2258",0.078740157480315,0.0318761384335155,0.124081632653061,"rmse","E_2",50,100
"2259",0.072463768115942,0.0202391904323827,0.122448979591837,"rmse","E_2",50,100
"2260",0.149122807017544,0.0441044104410441,0.119183673469388,"rmse","E_2",50,100
"2261",0.136,0.0181818181818182,0.104489795918367,"rmse","E_2",50,100
"2262",0.0983606557377049,0.0244786944696283,0.111836734693878,"rmse","E_2",50,100
"2263",0.11304347826087,0.0441441441441441,0.123265306122449,"rmse","E_2",50,100
"2264",0.0763358778625954,0.0356489945155393,0.130612244897959,"rmse","E_2",50,100
"2265",0.117117117117117,0.0242369838420108,0.102040816326531,"rmse","E_2",50,100
"2266",0.102362204724409,0.0236794171220401,0.114285714285714,"rmse","E_2",50,100
"2267",0.103174603174603,0.0300272975432211,0.119183673469388,"rmse","E_2",50,100
"2268",0.136363636363636,0.0197309417040359,0.0955102040816326,"rmse","E_2",50,100
"2269",0.105691056910569,0.0335753176043557,0.12,"rmse","E_2",50,100
"2270",0.0508474576271186,0.013550135501355,0.103673469387755,"rmse","E_2",50,100
"2271",0.053030303030303,0.0155535224153705,0.115918367346939,"rmse","E_2",50,100
"2272",0.0863309352517986,0.0220994475138122,0.123265306122449,"rmse","E_2",50,100
"2273",0.0942028985507246,0.031278748850046,0.129795918367347,"rmse","E_2",50,100
"2274",0.0495867768595041,0.0144927536231884,0.106938775510204,"rmse","E_2",50,100
"2275",0.0610687022900763,0.0393053016453382,0.135510204081633,"rmse","E_2",50,100
"2276",0.0476190476190476,0.0218380345768881,0.117551020408163,"rmse","E_2",50,100
"2277",0.125984251968504,0.0355191256830601,0.122448979591837,"rmse","E_2",50,100
"2278",0.0603448275862069,0.0126239855725879,0.100408163265306,"rmse","E_2",50,100
"2279",0.203389830508475,0.0569105691056911,0.128163265306122,"rmse","E_2",50,100
"2280",0.109243697478992,0.0262206148282098,0.110204081632653,"rmse","E_2",50,100
"2281",0.0737704918032787,0.0317316409791478,0.120816326530612,"rmse","E_2",50,100
"2282",0.136,0.0281818181818182,0.113469387755102,"rmse","E_2",50,100
"2283",0.145161290322581,0.0317892824704814,0.115102040816327,"rmse","E_2",50,100
"2284",0.0806451612903226,0.036330608537693,0.125714285714286,"rmse","E_2",50,100
"2285",0.0709219858156028,0.040590405904059,0.142857142857143,"rmse","E_2",50,100
"2286",0.0491803278688525,0.013599274705349,0.106938775510204,"rmse","E_2",50,100
"2287",0.062992125984252,0.0273224043715847,0.121632653061224,"rmse","E_2",50,100
"2288",0.0708661417322835,0.0245901639344262,0.118367346938776,"rmse","E_2",50,100
"2289",0.0280373831775701,0.0178890876565295,0.101224489795918,"rmse","E_2",50,100
"2290",0.1015625,0.0264357338195077,0.117551020408163,"rmse","E_2",50,100
"2291",0.0875912408759124,0.0450367647058824,0.142040816326531,"rmse","E_2",50,100
"2292",0.0869565217391304,0.0239190432382705,0.124081632653061,"rmse","E_2",50,100
"2293",0.0813008130081301,0.029038112522686,0.118367346938776,"rmse","E_2",50,100
"2294",0.075,0.020814479638009,0.109387755102041,"rmse","E_2",50,100
"2295",0.152777777777778,0.0360777058279371,0.131428571428571,"rmse","E_2",50,100
"2296",0.157407407407407,0.0304386750223814,0.102040816326531,"rmse","E_2",50,100
"2297",0.110236220472441,0.0336976320582878,0.122448979591837,"rmse","E_2",50,100
"2298",0.0694444444444444,0.0231267345050879,0.129795918367347,"rmse","E_2",50,100
"2299",0.138461538461538,0.0255707762557078,0.114285714285714,"rmse","E_2",50,100
"2300",0.147727272727273,0.0360598065083553,0.0946938775510204,"rmse","E_2",50,100
"2301",0.12781954887218,0.0393772893772894,0.129795918367347,"cv_min","E_2",50,100
"2302",0.140625,0.0501367365542388,0.13469387755102,"cv_min","E_2",50,100
"2303",0.236641221374046,0.0749542961608775,0.148571428571429,"cv_min","E_2",50,100
"2304",0.0925925925925926,0.0438675022381379,0.12,"cv_min","E_2",50,100
"2305",0.169491525423729,0.039747064137308,0.115918367346939,"cv_min","E_2",50,100
"2306",0.0840336134453782,0.054249547920434,0.137959183673469,"cv_min","E_2",50,100
"2307",0.160583941605839,0.0707720588235294,0.156734693877551,"cv_min","E_2",50,100
"2308",0.165354330708661,0.0619307832422587,0.142040816326531,"cv_min","E_2",50,100
"2309",0.22463768115942,0.0634774609015639,0.143673469387755,"cv_min","E_2",50,100
"2310",0.184210526315789,0.0639063906390639,0.133877551020408,"cv_min","E_2",50,100
"2311",0.176,0.0454545454545455,0.124897959183673,"cv_min","E_2",50,100
"2312",0.139344262295082,0.0471441523118767,0.128163265306122,"cv_min","E_2",50,100
"2313",0.191304347826087,0.0522522522522523,0.123265306122449,"cv_min","E_2",50,100
"2314",0.152671755725191,0.0694698354661792,0.15265306122449,"cv_min","E_2",50,100
"2315",0.189189189189189,0.0538599640933573,0.122448979591837,"cv_min","E_2",50,100
"2316",0.141732283464567,0.0473588342440801,0.131428571428571,"cv_min","E_2",50,100
"2317",0.206349206349206,0.0818926296633303,0.155102040816327,"cv_min","E_2",50,100
"2318",0.190909090909091,0.0430493273542601,0.111836734693878,"cv_min","E_2",50,100
"2319",0.16260162601626,0.0644283121597096,0.142040816326531,"cv_min","E_2",50,100
"2320",0.177966101694915,0.0569105691056911,0.130612244897959,"cv_min","E_2",50,100
"2321",0.128787878787879,0.0585544373284538,0.146122448979592,"cv_min","E_2",50,100
"2322",0.201438848920863,0.074585635359116,0.156734693877551,"cv_min","E_2",50,100
"2323",0.101449275362319,0.0349586016559338,0.132244897959184,"cv_min","E_2",50,100
"2324",0.148760330578512,0.0434782608695652,0.123265306122449,"cv_min","E_2",50,100
"2325",0.0763358778625954,0.0457038391224863,0.139591836734694,"cv_min","E_2",50,100
"2326",0.111111111111111,0.0409463148316652,0.128163265306122,"cv_min","E_2",50,100
"2327",0.165354330708661,0.0664845173041894,0.146122448979592,"cv_min","E_2",50,100
"2328",0.155172413793103,0.0522993688007214,0.12734693877551,"cv_min","E_2",50,100
"2329",0.245762711864407,0.0785907859078591,0.143673469387755,"cv_min","E_2",50,100
"2330",0.159663865546218,0.04249547920434,0.12,"cv_min","E_2",50,100
"2331",0.114754098360656,0.0534904805077063,0.136326530612245,"cv_min","E_2",50,100
"2332",0.176,0.0509090909090909,0.129795918367347,"cv_min","E_2",50,100
"2333",0.169354838709677,0.041780199818347,0.121632653061224,"cv_min","E_2",50,100
"2334",0.145161290322581,0.069936421435059,0.149387755102041,"cv_min","E_2",50,100
"2335",0.106382978723404,0.0562730627306273,0.15265306122449,"cv_min","E_2",50,100
"2336",0.180327868852459,0.0643699002719855,0.139591836734694,"cv_min","E_2",50,100
"2337",0.110236220472441,0.0564663023679417,0.142857142857143,"cv_min","E_2",50,100
"2338",0.133858267716535,0.0437158469945355,0.128979591836735,"cv_min","E_2",50,100
"2339",0.149532710280374,0.0670840787119857,0.135510204081633,"cv_min","E_2",50,100
"2340",0.1640625,0.0601640838650866,0.141224489795918,"cv_min","E_2",50,100
"2341",0.109489051094891,0.0615808823529412,0.154285714285714,"cv_min","E_2",50,100
"2342",0.123188405797101,0.0432382704691812,0.137142857142857,"cv_min","E_2",50,100
"2343",0.0975609756097561,0.058983666061706,0.143673469387755,"cv_min","E_2",50,100
"2344",0.108333333333333,0.0461538461538462,0.128979591836735,"cv_min","E_2",50,100
"2345",0.208333333333333,0.059204440333025,0.14530612244898,"cv_min","E_2",50,100
"2346",0.185185185185185,0.0420769919427037,0.110204081632653,"cv_min","E_2",50,100
"2347",0.173228346456693,0.0646630236794171,0.143673469387755,"cv_min","E_2",50,100
"2348",0.138888888888889,0.0675300647548566,0.160816326530612,"cv_min","E_2",50,100
"2349",0.176923076923077,0.0465753424657534,0.128979591836735,"cv_min","E_2",50,100
"2350",0.215909090909091,0.0527704485488127,0.10530612244898,"cv_min","E_2",50,100
"2351",0.0601503759398496,0.00915750915750916,0.110204081632653,"cv1se","E_2",50,100
"2352",0.0546875,0.0127620783956244,0.110204081632653,"cv1se","E_2",50,100
"2353",0.106870229007634,0.0137111517367459,0.107755102040816,"cv1se","E_2",50,100
"2354",0.0462962962962963,0.0170098478066249,0.0995918367346939,"cv1se","E_2",50,100
"2355",0.0593220338983051,0.010840108401084,0.100408163265306,"cv1se","E_2",50,100
"2356",0.0336134453781513,0.0135623869801085,0.106122448979592,"cv1se","E_2",50,100
"2357",0.0656934306569343,0.0110294117647059,0.114285714285714,"cv1se","E_2",50,100
"2358",0.0551181102362205,0.0154826958105647,0.111836734693878,"cv1se","E_2",50,100
"2359",0.0579710144927536,0.0174793008279669,0.121632653061224,"cv1se","E_2",50,100
"2360",0.0614035087719298,0.0135013501350135,0.0995918367346939,"cv1se","E_2",50,100
"2361",0.08,0.0136363636363636,0.106122448979592,"cv1se","E_2",50,100
"2362",0.0573770491803279,0.0154125113327289,0.107755102040816,"cv1se","E_2",50,100
"2363",0.0521739130434783,0.0126126126126126,0.100408163265306,"cv1se","E_2",50,100
"2364",0.0534351145038168,0.0137111517367459,0.113469387755102,"cv1se","E_2",50,100
"2365",0.0810810810810811,0.0143626570915619,0.0963265306122449,"cv1se","E_2",50,100
"2366",0.078740157480315,0.0136612021857923,0.107755102040816,"cv1se","E_2",50,100
"2367",0.0476190476190476,0.0118289353958144,0.108571428571429,"cv1se","E_2",50,100
"2368",0.0636363636363636,0.00807174887892377,0.0914285714285714,"cv1se","E_2",50,100
"2369",0.0731707317073171,0.0163339382940109,0.107755102040816,"cv1se","E_2",50,100
"2370",0.0508474576271186,0.014453477868112,0.104489795918367,"cv1se","E_2",50,100
"2371",0.0378787878787879,0.0109789569990851,0.113469387755102,"cv1se","E_2",50,100
"2372",0.0647482014388489,0.0101289134438306,0.115102040816327,"cv1se","E_2",50,100
"2373",0.072463768115942,0.0101195952161914,0.113469387755102,"cv1se","E_2",50,100
"2374",0.0413223140495868,0.0144927536231884,0.107755102040816,"cv1se","E_2",50,100
"2375",0.0305343511450382,0.0155393053016453,0.117551020408163,"cv1se","E_2",50,100
"2376",0.0476190476190476,0.0181983621474067,0.114285714285714,"cv1se","E_2",50,100
"2377",0.0866141732283465,0.0163934426229508,0.109387755102041,"cv1se","E_2",50,100
"2378",0.0517241379310345,0.0108205590622182,0.0995918367346939,"cv1se","E_2",50,100
"2379",0.0593220338983051,0.013550135501355,0.102857142857143,"cv1se","E_2",50,100
"2380",0.0504201680672269,0.00904159132007233,0.100408163265306,"cv1se","E_2",50,100
"2381",0.0491803278688525,0.0154125113327289,0.108571428571429,"cv1se","E_2",50,100
"2382",0.056,0.0118181818181818,0.106938775510204,"cv1se","E_2",50,100
"2383",0.0645161290322581,0.0118074477747502,0.10530612244898,"cv1se","E_2",50,100
"2384",0.0564516129032258,0.0136239782016349,0.107755102040816,"cv1se","E_2",50,100
"2385",0.0354609929078014,0.0129151291512915,0.122448979591837,"cv1se","E_2",50,100
"2386",0.040983606557377,0.0126926563916591,0.106938775510204,"cv1se","E_2",50,100
"2387",0.0551181102362205,0.017304189435337,0.113469387755102,"cv1se","E_2",50,100
"2388",0.047244094488189,0.00910746812386157,0.106938775510204,"cv1se","E_2",50,100
"2389",0.0280373831775701,0.016994633273703,0.100408163265306,"cv1se","E_2",50,100
"2390",0.046875,0.0118505013673655,0.110204081632653,"cv1se","E_2",50,100
"2391",0.0583941605839416,0.0101102941176471,0.114285714285714,"cv1se","E_2",50,100
"2392",0.0579710144927536,0.015639374425023,0.12,"cv1se","E_2",50,100
"2393",0.040650406504065,0.0108892921960073,0.106122448979592,"cv1se","E_2",50,100
"2394",0.0583333333333333,0.0144796380090498,0.10530612244898,"cv1se","E_2",50,100
"2395",0.0833333333333333,0.0175763182238668,0.123265306122449,"cv1se","E_2",50,100
"2396",0.0648148148148148,0.0125335720680394,0.0938775510204082,"cv1se","E_2",50,100
"2397",0.062992125984252,0.017304189435337,0.11265306122449,"cv1se","E_2",50,100
"2398",0.0555555555555556,0.0120259019426457,0.121632653061224,"cv1se","E_2",50,100
"2399",0.0923076923076923,0.0136986301369863,0.108571428571429,"cv1se","E_2",50,100
"2400",0.0909090909090909,0.0140721196130167,0.0783673469387755,"cv1se","E_2",50,100
"2401",0.05,0.1,0.189473684210526,"loglikhood","E_3",20,100
"2402",0.285714285714286,0.102272727272727,0.147368421052632,"loglikhood","E_3",20,100
"2403",0.352941176470588,0.0578034682080925,0.110526315789474,"loglikhood","E_3",20,100
"2404",0.130434782608696,0.0898203592814371,0.184210526315789,"loglikhood","E_3",20,100
"2405",0.333333333333333,0.122093023255814,0.173684210526316,"loglikhood","E_3",20,100
"2406",0.0909090909090909,0.128491620111732,0.173684210526316,"loglikhood","E_3",20,100
"2407",0.19047619047619,0.124260355029586,0.2,"loglikhood","E_3",20,100
"2408",0.173913043478261,0.0718562874251497,0.163157894736842,"loglikhood","E_3",20,100
"2409",0.333333333333333,0.0581395348837209,0.115789473684211,"loglikhood","E_3",20,100
"2410",0.0454545454545455,0.119047619047619,0.215789473684211,"loglikhood","E_3",20,100
"2411",0.222222222222222,0.0755813953488372,0.142105263157895,"loglikhood","E_3",20,100
"2412",0.222222222222222,0.0697674418604651,0.136842105263158,"loglikhood","E_3",20,100
"2413",0.260869565217391,0.0958083832335329,0.173684210526316,"loglikhood","E_3",20,100
"2414",0.217391304347826,0.0778443113772455,0.163157894736842,"loglikhood","E_3",20,100
"2415",0.428571428571429,0.118343195266272,0.168421052631579,"loglikhood","E_3",20,100
"2416",0.142857142857143,0.0681818181818182,0.126315789473684,"loglikhood","E_3",20,100
"2417",0.166666666666667,0.156976744186047,0.221052631578947,"loglikhood","E_3",20,100
"2418",0.181818181818182,0.107142857142857,0.189473684210526,"loglikhood","E_3",20,100
"2419",0.0952380952380952,0.118343195266272,0.205263157894737,"loglikhood","E_3",20,100
"2420",0.125,0.0574712643678161,0.126315789473684,"loglikhood","E_3",20,100
"2421",0.1,0.117647058823529,0.2,"loglikhood","E_3",20,100
"2422",0.173913043478261,0.107784431137725,0.194736842105263,"loglikhood","E_3",20,100
"2423",0.166666666666667,0.0697674418604651,0.142105263157895,"loglikhood","E_3",20,100
"2424",0.166666666666667,0.0786516853932584,0.126315789473684,"loglikhood","E_3",20,100
"2425",0.235294117647059,0.0751445086705202,0.136842105263158,"loglikhood","E_3",20,100
"2426",0.3125,0.114942528735632,0.163157894736842,"loglikhood","E_3",20,100
"2427",0.266666666666667,0.0742857142857143,0.126315789473684,"loglikhood","E_3",20,100
"2428",0.2,0.135294117647059,0.205263157894737,"loglikhood","E_3",20,100
"2429",0.214285714285714,0.102272727272727,0.152631578947368,"loglikhood","E_3",20,100
"2430",0.277777777777778,0.0930232558139535,0.152631578947368,"loglikhood","E_3",20,100
"2431",0.210526315789474,0.0994152046783626,0.168421052631579,"loglikhood","E_3",20,100
"2432",0,0.0862068965517241,0.163157894736842,"loglikhood","E_3",20,100
"2433",0.1,0.0705882352941176,0.157894736842105,"loglikhood","E_3",20,100
"2434",0.125,0.0804597701149425,0.147368421052632,"loglikhood","E_3",20,100
"2435",0.45,0.1,0.147368421052632,"loglikhood","E_3",20,100
"2436",0.157894736842105,0.0760233918128655,0.152631578947368,"loglikhood","E_3",20,100
"2437",0.384615384615385,0.096045197740113,0.131578947368421,"loglikhood","E_3",20,100
"2438",0.25,0.0747126436781609,0.131578947368421,"loglikhood","E_3",20,100
"2439",0.2,0.0882352941176471,0.163157894736842,"loglikhood","E_3",20,100
"2440",0.125,0.109195402298851,0.173684210526316,"loglikhood","E_3",20,100
"2441",0.333333333333333,0.11046511627907,0.163157894736842,"loglikhood","E_3",20,100
"2442",0.19047619047619,0.0946745562130177,0.173684210526316,"loglikhood","E_3",20,100
"2443",0.142857142857143,0.0965909090909091,0.152631578947368,"loglikhood","E_3",20,100
"2444",0.0909090909090909,0.0833333333333333,0.178947368421053,"loglikhood","E_3",20,100
"2445",0.176470588235294,0.0809248554913295,0.147368421052632,"loglikhood","E_3",20,100
"2446",0.15,0.105882352941176,0.184210526315789,"loglikhood","E_3",20,100
"2447",0.0625,0.109195402298851,0.178947368421053,"loglikhood","E_3",20,100
"2448",0.037037037037037,0.0858895705521472,0.210526315789474,"loglikhood","E_3",20,100
"2449",0,0.063953488372093,0.152631578947368,"loglikhood","E_3",20,100
"2450",0.2,0.0787878787878788,0.173684210526316,"loglikhood","E_3",20,100
"2451",0.866666666666667,0.228571428571429,0.221052631578947,"loglikhood","E_3",20,1000
"2452",0.866666666666667,0.205714285714286,0.2,"loglikhood","E_3",20,1000
"2453",0.947368421052632,0.187134502923977,0.173684210526316,"loglikhood","E_3",20,1000
"2454",0.928571428571429,0.227272727272727,0.215789473684211,"loglikhood","E_3",20,1000
"2455",0.925925925925926,0.220858895705521,0.2,"loglikhood","E_3",20,1000
"2456",0.888888888888889,0.196319018404908,0.184210526315789,"loglikhood","E_3",20,1000
"2457",0.95,0.217647058823529,0.2,"loglikhood","E_3",20,1000
"2458",0.80952380952381,0.201183431952663,0.2,"loglikhood","E_3",20,1000
"2459",0.91304347826087,0.215568862275449,0.2,"loglikhood","E_3",20,1000
"2460",1,0.1875,0.173684210526316,"loglikhood","E_3",20,1000
"2461",0.91304347826087,0.221556886227545,0.205263157894737,"loglikhood","E_3",20,1000
"2462",1,0.182857142857143,0.168421052631579,"loglikhood","E_3",20,1000
"2463",0.904761904761905,0.183431952662722,0.173684210526316,"loglikhood","E_3",20,1000
"2464",0.941176470588235,0.161849710982659,0.152631578947368,"loglikhood","E_3",20,1000
"2465",1,0.171597633136095,0.152631578947368,"loglikhood","E_3",20,1000
"2466",0.866666666666667,0.234285714285714,0.226315789473684,"loglikhood","E_3",20,1000
"2467",0.904761904761905,0.14792899408284,0.142105263157895,"loglikhood","E_3",20,1000
"2468",0.944444444444444,0.215116279069767,0.2,"loglikhood","E_3",20,1000
"2469",0.931034482758621,0.161490683229814,0.147368421052632,"loglikhood","E_3",20,1000
"2470",0.88,0.248484848484848,0.231578947368421,"loglikhood","E_3",20,1000
"2471",0.85,0.211764705882353,0.205263157894737,"loglikhood","E_3",20,1000
"2472",1,0.19047619047619,0.168421052631579,"loglikhood","E_3",20,1000
"2473",0.764705882352941,0.190751445086705,0.194736842105263,"loglikhood","E_3",20,1000
"2474",0.846153846153846,0.170731707317073,0.168421052631579,"loglikhood","E_3",20,1000
"2475",1,0.218181818181818,0.189473684210526,"loglikhood","E_3",20,1000
"2476",0.9,0.211111111111111,0.205263157894737,"loglikhood","E_3",20,1000
"2477",1,0.228915662650602,0.2,"loglikhood","E_3",20,1000
"2478",0.9375,0.172413793103448,0.163157894736842,"loglikhood","E_3",20,1000
"2479",0.894736842105263,0.210526315789474,0.2,"loglikhood","E_3",20,1000
"2480",0.888888888888889,0.203488372093023,0.194736842105263,"loglikhood","E_3",20,1000
"2481",0.818181818181818,0.166666666666667,0.168421052631579,"loglikhood","E_3",20,1000
"2482",0.882352941176471,0.138728323699422,0.136842105263158,"loglikhood","E_3",20,1000
"2483",1,0.210843373493976,0.184210526315789,"loglikhood","E_3",20,1000
"2484",0.866666666666667,0.251428571428571,0.242105263157895,"loglikhood","E_3",20,1000
"2485",0.904761904761905,0.195266272189349,0.184210526315789,"loglikhood","E_3",20,1000
"2486",1,0.21264367816092,0.194736842105263,"loglikhood","E_3",20,1000
"2487",1,0.269461077844311,0.236842105263158,"loglikhood","E_3",20,1000
"2488",0.96,0.206060606060606,0.184210526315789,"loglikhood","E_3",20,1000
"2489",0.9375,0.149425287356322,0.142105263157895,"loglikhood","E_3",20,1000
"2490",0.923076923076923,0.203389830508475,0.194736842105263,"loglikhood","E_3",20,1000
"2491",0.904761904761905,0.153846153846154,0.147368421052632,"loglikhood","E_3",20,1000
"2492",0.954545454545455,0.220238095238095,0.2,"loglikhood","E_3",20,1000
"2493",0.923076923076923,0.201219512195122,0.184210526315789,"loglikhood","E_3",20,1000
"2494",0.884615384615385,0.134146341463415,0.131578947368421,"loglikhood","E_3",20,1000
"2495",0.941176470588235,0.184971098265896,0.173684210526316,"loglikhood","E_3",20,1000
"2496",1,0.222222222222222,0.2,"loglikhood","E_3",20,1000
"2497",1,0.177514792899408,0.157894736842105,"loglikhood","E_3",20,1000
"2498",0.888888888888889,0.116279069767442,0.115789473684211,"loglikhood","E_3",20,1000
"2499",0.944444444444444,0.191860465116279,0.178947368421053,"loglikhood","E_3",20,1000
"2500",0.941176470588235,0.179190751445087,0.168421052631579,"loglikhood","E_3",20,1000
"2501",1,0.236686390532544,0.210526315789474,"loglikhood","E_3",20,10000
"2502",1,0.248520710059172,0.221052631578947,"loglikhood","E_3",20,10000
"2503",1,0.248520710059172,0.221052631578947,"loglikhood","E_3",20,10000
"2504",1,0.277456647398844,0.252631578947368,"loglikhood","E_3",20,10000
"2505",1,0.284883720930233,0.257894736842105,"loglikhood","E_3",20,10000
"2506",1,0.23121387283237,0.210526315789474,"loglikhood","E_3",20,10000
"2507",1,0.264367816091954,0.242105263157895,"loglikhood","E_3",20,10000
"2508",1,0.25,0.226315789473684,"loglikhood","E_3",20,10000
"2509",1,0.280701754385965,0.252631578947368,"loglikhood","E_3",20,10000
"2510",1,0.311764705882353,0.278947368421053,"loglikhood","E_3",20,10000
"2511",1,0.265895953757225,0.242105263157895,"loglikhood","E_3",20,10000
"2512",1,0.210526315789474,0.189473684210526,"loglikhood","E_3",20,10000
"2513",1,0.272151898734177,0.226315789473684,"loglikhood","E_3",20,10000
"2514",1,0.216867469879518,0.189473684210526,"loglikhood","E_3",20,10000
"2515",1,0.305882352941176,0.273684210526316,"loglikhood","E_3",20,10000
"2516",1,0.293413173652695,0.257894736842105,"loglikhood","E_3",20,10000
"2517",1,0.224137931034483,0.205263157894737,"loglikhood","E_3",20,10000
"2518",1,0.298850574712644,0.273684210526316,"loglikhood","E_3",20,10000
"2519",1,0.254237288135593,0.236842105263158,"loglikhood","E_3",20,10000
"2520",1,0.282208588957055,0.242105263157895,"loglikhood","E_3",20,10000
"2521",1,0.293413173652695,0.257894736842105,"loglikhood","E_3",20,10000
"2522",1,0.235955056179775,0.221052631578947,"loglikhood","E_3",20,10000
"2523",1,0.223529411764706,0.2,"loglikhood","E_3",20,10000
"2524",1,0.201149425287356,0.184210526315789,"loglikhood","E_3",20,10000
"2525",1,0.233532934131737,0.205263157894737,"loglikhood","E_3",20,10000
"2526",1,0.235632183908046,0.215789473684211,"loglikhood","E_3",20,10000
"2527",1,0.238095238095238,0.210526315789474,"loglikhood","E_3",20,10000
"2528",1,0.205714285714286,0.189473684210526,"loglikhood","E_3",20,10000
"2529",1,0.293785310734463,0.273684210526316,"loglikhood","E_3",20,10000
"2530",1,0.238095238095238,0.210526315789474,"loglikhood","E_3",20,10000
"2531",1,0.308571428571429,0.284210526315789,"loglikhood","E_3",20,10000
"2532",1,0.31547619047619,0.278947368421053,"loglikhood","E_3",20,10000
"2533",1,0.294117647058824,0.263157894736842,"loglikhood","E_3",20,10000
"2534",1,0.25,0.221052631578947,"loglikhood","E_3",20,10000
"2535",1,0.352201257861635,0.294736842105263,"loglikhood","E_3",20,10000
"2536",1,0.215116279069767,0.194736842105263,"loglikhood","E_3",20,10000
"2537",1,0.312138728323699,0.284210526315789,"loglikhood","E_3",20,10000
"2538",1,0.255813953488372,0.231578947368421,"loglikhood","E_3",20,10000
"2539",1,0.245714285714286,0.226315789473684,"loglikhood","E_3",20,10000
"2540",1,0.18452380952381,0.163157894736842,"loglikhood","E_3",20,10000
"2541",1,0.279761904761905,0.247368421052632,"loglikhood","E_3",20,10000
"2542",1,0.37125748502994,0.326315789473684,"loglikhood","E_3",20,10000
"2543",1,0.227544910179641,0.2,"loglikhood","E_3",20,10000
"2544",1,0.293413173652695,0.257894736842105,"loglikhood","E_3",20,10000
"2545",1,0.284883720930233,0.257894736842105,"loglikhood","E_3",20,10000
"2546",1,0.241176470588235,0.215789473684211,"loglikhood","E_3",20,10000
"2547",1,0.222857142857143,0.205263157894737,"loglikhood","E_3",20,10000
"2548",1,0.313609467455621,0.278947368421053,"loglikhood","E_3",20,10000
"2549",1,0.239766081871345,0.215789473684211,"loglikhood","E_3",20,10000
"2550",1,0.25,0.231578947368421,"loglikhood","E_3",20,10000
"2551",0.163793103448276,0.0513976555455365,0.125714285714286,"loglikhood","E_3",50,100
"2552",0.16260162601626,0.0490018148820327,0.128163265306122,"loglikhood","E_3",50,100
"2553",0.107438016528926,0.0534420289855072,0.136326530612245,"loglikhood","E_3",50,100
"2554",0.118881118881119,0.0573012939001848,0.153469387755102,"loglikhood","E_3",50,100
"2555",0.102189781021898,0.0404411764705882,0.136326530612245,"loglikhood","E_3",50,100
"2556",0.132231404958678,0.0434782608695652,0.124897959183673,"loglikhood","E_3",50,100
"2557",0.102941176470588,0.0505050505050505,0.144489795918367,"loglikhood","E_3",50,100
"2558",0.20353982300885,0.045863309352518,0.115102040816327,"loglikhood","E_3",50,100
"2559",0.0866141732283465,0.0546448087431694,0.143673469387755,"loglikhood","E_3",50,100
"2560",0.128205128205128,0.0306859205776173,0.111020408163265,"loglikhood","E_3",50,100
"2561",0.138686131386861,0.0413602941176471,0.133061224489796,"loglikhood","E_3",50,100
"2562",0.0962962962962963,0.0587155963302752,0.151836734693878,"loglikhood","E_3",50,100
"2563",0.123287671232877,0.0278035217794254,0.128979591836735,"loglikhood","E_3",50,100
"2564",0.109489051094891,0.0643382352941176,0.156734693877551,"loglikhood","E_3",50,100
"2565",0.183333333333333,0.0570135746606335,0.131428571428571,"loglikhood","E_3",50,100
"2566",0.151260504201681,0.0470162748643761,0.124897959183673,"loglikhood","E_3",50,100
